category,tv_id,name,first_air_date,original_language,genre_list,creator,certification_us,user_score_average,vote_count,popularity,overview
top_rated_tv,86163,Gentleman Jack,2019-04-22,en,Drame,Sally Wainwright,TV-MA,7.77,200,4.3181,"Située à Halifax, West Yorkshire, en 1832 et inspirée d’une étonnante histoire vraie, cette nouvelle série dramatique suit la charismatique Anne Lister tentant de raviver son patrimoine et d'épouser une riche héritière."
top_rated_tv,82282,"Like, la Leyenda",2018-09-10,es,Drame | Soap,Pedro Damián,,7.769,498,4.1938,
top_rated_tv,88045,Dumbbell : Combien tu peux soulever ?,2019-07-03,ja,Animation | Comédie,,TV-14,7.766,265,2.8588,"Dur d’être en forme quand on est un gros mangeur ! les vêtements commencent à serrer et l’été approche à grand pas ! Sakura Hibiki en fait les frais. Elle décide donc de faire un régime en s’inscrivant à la salle de sport Silverman. Mais, la belle Akemi, présidente du conseil des élèves, fréquente également les lieux. Comble de l’ironie, elle semble être une fétichiste des bodybuildeurs…"
top_rated_tv,2973,Life on Mars,2006-01-09,en,Crime | Drame | Mystère | Science-Fiction & Fantastique,Ashley Pharoah,TV-14,7.8,294,4.7512,"Sam Tyler se réveille en 1973 après un accident de voiture survenu en 2006 juste après l'enlèvement de sa petite amie. Policier, il va se mettre au service de la police de Manchester et Salford où il va devoir faire face à différents chocs entre sa manière de travailler et celle de l'époque. La série ajoute à cela un côté surréaliste puisque Sam Tyler parle la nuit à une fille à travers sa télévision. La série entretient aussi un mystère sur ce qui est arrivé à Tyler : a-t-il réellement voyagé dans le temps ? Est-il dans le comas en 2006 et ceci n'est que le fruit de son imagination ? Ou encore, vit-il en 1973 et est-il mentalement instable avec en plus des visions du futur ? Des questions auxquelles les réponses seront apportées au fur et à mesure."
top_rated_tv,129552,The Night Agent,2023-03-23,en,Action & Adventure | Drame | Mystère,Shawn Ryan,TV-MA,7.756,997,14.3015,"Un agent du FBI subalterne travaillant dans les sous-sols de la Maison-Blanche est en charge d'un téléphone qui ne sonne jamais… jusqu'à une nuit qui va tout changer. Soudain, projeté dans un complot haletant et dangereux, il va grimper jusqu'aux plus hautes sphères, jusqu'au Bureau ovale."
top_rated_tv,85940,7SEEDS,2019-06-28,ja,Animation | Science-Fiction & Fantastique | Drame,,TV-MA,7.758,225,3.7016,"À son réveil, la timide Natsu découvre qu'elle fait partie d'un groupe choisi pour assurer la survie de l'humanité sur une Terre qui a radicalement changé."
top_rated_tv,5522,Doña Bárbara,2008-08-04,es,Drame | Comédie | Soap,Mauricio Cruz,NR,7.755,729,2.6072,
top_rated_tv,70215,The White Princess,2017-04-16,en,Drame | War & Politics,,TV-MA,7.754,289,4.2099,"Suite de ""The White Queen"" se déroulant pendant la Guerre des Deux-Roses en Angleterre (XVème siècle), selon le point de vue des femmes."
top_rated_tv,122194,Les Experts : Las Vegas,2021-10-06,en,Crime | Drame | Mystère,Jason Tracey,TV-14,7.8,304,12.4685,"Confrontée à un danger qui risque de détruire le laboratoire de police scientifique, une remarquable équipe d'enquêteurs doit compter sur le soutien de Gil Grissom et Sara Sidle, de vieux amis qui les aideront à résoudre des crimes et à appliquer de nouvelles techniques pour sauver le laboratoire et servir la justice."
top_rated_tv,33873,Sonny,2009-02-08,en,Comédie | Familial,Steve Marmel,TV-G,7.751,339,4.7361,"Allison ""Sonny"" Munroe est une fille qui a toujours su utiliser son talent et son sens de l'humour pour se démarquer. Ce n'était qu'une simple question de temps avant qu'elle ne devienne la nouvelle actrice d'une série populaire pour adolescents. A la fois heureuse, excitée et effrayée par l'enjeu, Sonny doit maintenant faire face aux pressions pour suivre ses rêves."
top_rated_tv,87623,Hercai,2019-03-15,tr,Drame,Sümeyye Ezel,NR,7.8,725,12.2263,"Miran cherche à se venger de la mort de ses parents, il envisage donc d'épouser sa fille Reyyan de la famille qui en était responsable. De manière inattendue, il tombe amoureux de Reyyan. Cela changera-t-il le plan?"
top_rated_tv,70828,Surviving Escobar: Alias ​​JJ,2017-02-08,es,Drame | Crime,John Jairo Velásquez,TV-MA,7.75,1151,4.496,"Alors que le cartel de Medellín s'écroule, le numéro 1 de Pablo Escobar se bat pour rester en vie et gagner le respect dans la hiérarchie carcérale."
top_rated_tv,82515,Amour coupable,2017-09-24,es,Drame | Soap,Leonardo Bechini,NR,7.746,252,3.9553,"Raquel (Silvia Navarro) et Damián (Gabriel Soto) sont mariés et ont deux enfants. Le destin mène Damián à la rencontre de Carolina (Adriana Louvier) et il ressent une attraction indéniable envers elle. Damián ne savait pas que Carolina était déjà mariée à Santiago Álvarado (Carlos Ferro), un architecte de construction avec qui elle a deux enfants. Quand Raquel dépose son fils Fede à l'école, elle recule accidentellement sa voiture dans le camion de Santiago et ils se rendent compte que leurs fils se connaissent. Raquel se porte volontaire pour payer les dommages mais Santiago refuse. Raquel insiste et va à la maison d'Álvarado avec Damián. Les deux couples deviennent de grands amis. Mais le désir entre Damián et Carolina est plus fort que leur engagement matrimonial et tous deux décident de tromper leur conjoint. Damián et Carolina ont un terrible accident de voiture. Les sauveteurs ne trouvent qu'un Damián gravement blessé, et Carolina a mystérieusement disparu de la scène. Au cours de l'enquête menée par la police, Raquel et Santiago apprennent que leurs conjoints sont amants."
top_rated_tv,73467,Godless,2017-11-22,en,Western | Drame,Scott Frank,TV-MA,7.743,651,4.2639,"Sur les traces de Roy Goode, Frank Griffin et sa bande terrorisent le Far West. La traque les mène à La Belle, une petite ville paisible habitée par des femmes."
top_rated_tv,58710,Carita de Ángel,2000-06-19,es,Soap | Drame | Kids | Comédie,Kary Fajer,TV-PG,7.746,408,3.605,
top_rated_tv,3868,The Lost Room,2006-12-11,en,Mystère | Science-Fiction & Fantastique,Christopher Leone,TV-PG,7.743,468,3.3233,"Juste avant de mourir, un jeune homme confie à l'inspecteur Joe Miller la clé d'une chambre de l'hôtel Sunshine, situé aux abords de la mythique Route 66. Il ne sait pas encore qu'il vient d'entrer en possession d'un objet puissant et terriblement convoité, ouvrant une porte vers un univers parallèle. Miller, qui s'est lancé à la recherche de sa fille perdue dans cette chambre d'hôtel, devient la proie de tous et de tout ceux qui désirent son bien le plus précieux : la clé."
top_rated_tv,92137,ZeroZeroZero,2020-02-14,it,Crime | Drame,Leonardo Fasoli,TV-MA,7.745,469,3.5865,"ZeroZeroZero dévoile un réseau complexe mêlant des cartels et l’armée au Mexique, le crime organisé en Italie, une famille de brokers corrompus aux Etats-Unis, tous liés par une livraison hors du commun et s’affrontant pour le contrôle de la drogue la plus distribuée au monde : la cocaïne."
top_rated_tv,13027,Amor Real,2003-06-09,es,Soap | Drame,Caridad Bravo Adams,NR,7.745,1123,4.4771,
top_rated_tv,160,Les Tortues Ninja,1987-12-14,en,Action & Adventure | Animation | Comédie | Kids,Peter Laird,TV-Y7,7.744,792,22.7727,"Les Tortues Ninja sont quatre petites tortues qui deviennent humanoïdes, à la suite d'un contact avec une étrange substance chimique rose, le mutagène. Splinter, un maître en arts martiaux transformé en rat à la suite d'une mutation similaire, va les accueillir dans les égouts de la ville de New York et leur enseigner le Ninjutsu, l'art des ninjas. Ils vont ensuite faire la rencontre d'une journaliste nommée April O'Neil, qui va les aider à lutter contre la bande de Shredder, un méchant qui se cache derrière un masque de fer."
top_rated_tv,99581,Unorthodox,2020-03-26,de,Drame,Alexa Karolinski,TV-MA,7.741,685,2.3906,"Une jeune femme de confession juive ultra-orthodoxe quitte New York pour vivre sa vie de femme libre à Berlin. Bientôt, son passé la rattrape."
top_rated_tv,61662,Bienvenue à Schitt's Creek,2015-01-13,en,Comédie,Eugene Levy,TV-14,7.74,620,21.0863,"Quand Johnny Rose, riche propiétaire de vidéo-clubs, sa femmme Moira, ancienne star de feuilleton télévisuel, et leurs deux enfants, David et Alexis, se retrouvent soudainement fauchés, ils sont obligés de quitter leur vie confortable pour s'installer à Schitt's Creek, un véritable trou paumé."
top_rated_tv,61314,Apocalypse : La 1ère Guerre mondiale,2014-03-18,fr,Documentaire | War & Politics,Isabelle Clarke,TV-14,7.734,288,1.0308,"Le sacrifice d'une génération entière aurait-il pu être évité ? Comment un conflit aussi cruel et total a-t-il été possible ? Comment les hommes et les femmes ont-ils pu supporter cette horreur pendant quatre longues années ? La série Apocalypse la 1ère Guerre mondiale répond à ces questions fondamentales par une approche stratégique et globale, mais aussi et surtout par un regard intime et sensible, à hauteur d'homme. Réalisée à partir de plus de 500 heures d'archives cinématographiques, souvent inédites et mises en couleur, elle nous emmène sur les champs de batailles, dans la tête des gouvernants et des soldats, mais aussi dans le quotidien des civils à l'arrière."
top_rated_tv,77601,Wild Wild Country,2018-03-16,en,Documentaire | Crime,,TV-MA,7.731,269,2.1235,"Quand le gourou d'une secte controversée érige une ville utopique en Oregon, le conflit avec les autochtones tourne au scandale national."
top_rated_tv,19588,¡Vivan los niños!,2002-07-15,es,Soap | Kids,Abel Santacruz,,7.725,207,1.882,
top_rated_tv,207411,Good American Family,2025-03-19,en,Drame,Katie Robbins,TV-MA,7.72,202,4.2435,"Raconté depuis les multiples points de vue des personnages afin d'explorer les questions de perspectives, de préjudices et de traumatisme, ce drame captivant s'inspire de l'histoire troublante d'un couple du Midwest qui adopte une fillette atteinte d'une forme rare de nanisme."
top_rated_tv,205715,Gen V,2023-09-28,en,Action & Adventure | Drame | Science-Fiction & Fantastique,Evan Goldberg,TV-MA,7.719,1254,35.6599,"De The Boys est née Génération V, nouvelle série sur la seule université américaine pour super-héros. Ces étudiants doués mettent à l'épreuve leur morale, s'affrontant pour une place au sommet du classement et une chance de rejoindre les Sept, l'équipe de super-héros d'élite de Vought. Quand les secrets de l'école sont révélés, ils doivent choisir à quelle sorte de super-héros ils veulent appartenir."
top_rated_tv,44914,La Patrona,2013-01-08,es,Drame | Soap,Valentina Párraga,NR,7.717,307,4.7522,"Gabriela Suárez est violée par Fernando Beltrán alors qu’elle n’est qu’une adolescente, après avoir refusé ses avances. Ce dernier n’est autre que le fils cadet d’Antonia Guerra appelée « la Patronne », la femme la plus puissante et la plus crainte de la bourgade de San Pedro del Oro, dirigée par le maire Julio Montemar. Antonia mène tout son petit monde avec une poignée de fer. À la suite de ce viol, Gabriela tombe enceinte et décide de partir vivre chez sa tante pour donner naissance à son fils, David. Deux années plus tard, Gabriela revient à San Pedro del Oro et prétend que le père de son enfant a disparu. Le petit garçon devient la risée de ses camarades de classe qui le harcèlent continuellement. Gabriela, quant à elle, travaille dans la mine d’or de San Pedro del Oro, où elle est la seule femme. Elle tombe amoureuse d’Alejandro Beltrán, le fils de la célèbre Antonia qui revient au village après une longue absence pour assisté aux funérailles de son beau père, Marcelo Vidal. La relation d’Alejandro et Gabriela ne plaît pas du tout à Antonia qui use de toutes les combines machiavéliques pour écarter Gabriela. Quand Antonia découvre que le tigre Suárez possède la mine d’or du Chemuco, elle ordonne sa mise à mort et piège Gabriela à se rendre auprès de son père dans la mine où il se trouve entourés d’explosifs en agonisant après toutes les tortures qui lui ont été infligées. Au courant des combines de sa mère, Fernando se rend sur place pour sauver Gabriela mais meurt durant l’explosion. Antonia se vengera sur Gabriela de la mort de son fils et se servira de son influence afin de la faire enfermer dans un asile psychiatrique où elle sera torturée par Gertrudis Aguirre. Gabriela fera la connaissance de Constanza Goldstein, la femme d’Anibal Villegas. Pendant ce temps, Antonia obtient la garde de David, l’élève comme le sien en souvenir de Fernando et monte son petit-fils contre sa mère.  Quatre années d’enfer s’écoulent pour la pauvre Gabriela qui est méconnaissable après avoir été enfermée tout ce temps dans les catacombes. Par ailleurs, après avoir escroqué le maire Julio Montemar, Lucho Vampa est jeté en prison où il se fait passer pour fou dans le but de s’échapper afin de se rendre dans ce fameux hôpital psychiatrique après avoir appris par Gastón Goicochea, ce qui se passait là bas. Il rencontre Gabriela et Constanza, la femme du sénateur Anibal Villegas, qui lui la fait enfermée pour prendre toute sa fortune. Un soir, le centre de réadaptation prend feu. Gabriela, Constanza et Lucho s'echappent. Une infirmière du centre qui possédait la médaille de Gabriela, qu’elle lui avait volée, est retrouvée morte, entièrement brûlée et méconnaissable. Tout le monde pense alors que Gabriela est morte. Cette dernière profite de cette situation pour mettre ainsi sa mort en scène. Constanza apprend alors qu’elle est l’héritière de l’immense fortune de son oncle. Constanza, Gabriela et Lucho partent aux États-Unis à New-York grâce à la réserve d’or du père de Gabriela, le tigre Suárez.  Gabriela prévoit un plan de vengeance bien peaufiné, elle adopte un nouveau look de femme très classe, prend des cours pour se cultiver, apprend l’auto-défense pour affronter les loups et revient à San Pedro del Oro quelques mois par la suite pour se venger de ses ennemis. Pour cela, elle se dissimule sous une fausse identité, celle de Veronica Dantès, une richissime femme qui a bien l'intention de provoquer la chute d’Antonia Guerra et devenir la nouvelle patronne mais de nombreux obstacles se dresseront sur sa route dont elle devra faire face avant de pouvoir y parvenir."
